pp	group	sentence	spk_thisTrial	voice	wavfile	trial	rating	rt	participant	voiceC	trialC	pair
1	E	10	4	other	spk4_10.wav	0	4	1.58863115311	1	0.5	-0.5	1_4
1	E	7	24	other	spk24_7.wav	1	2	1.42031097412	1	0.5	-0.474358974358974	1_24
1	E	6	24	other	spk24_6.wav	2	2	1.45564198494	1	0.5	-0.448717948717949	1_24
1	E	4	1	self	spk1_4.wav	3	3	1.53990077972	1	-0.5	-0.423076923076923	1_1
1	E	2	1	self	spk1_2.wav	4	2	0.518626928329	1	-0.5	-0.397435897435897	1_1
1	E	2	15	other	spk15_2.wav	5	1	0.102125883102	1	0.5	-0.371794871794872	1_15
1	E	6	1	self	spk1_6.wav	6	2	0.284315824509	1	-0.5	-0.346153846153846	1_1
1	E	6	15	other	spk15_6.wav	7	2	0.685020923615	1	0.5	-0.32051282051282	1_15
1	E	9	15	other	spk15_9.wav	8	1	0.182718992233	1	0.5	-0.294871794871795	1_15
1	E	8	1	self	spk1_8.wav	9	1	0.736090898514	1	-0.5	-0.269230769230769	1_1
1	E	9	24	other	spk24_9.wav	10	2	0.337075948715	1	0.5	-0.243589743589744	1_24
1	E	1	24	other	spk24_1.wav	11	1	0.872368097305	1	0.5	-0.217948717948718	1_24
1	E	7	4	other	spk4_7.wav	12	2	0.771087169647	1	0.5	-0.192307692307692	1_4
1	E	3	4	other	spk4_3.wav	13	3	1.47334003448	1	0.5	-0.166666666666667	1_4
1	E	1	15	other	spk15_1.wav	14	1	0.568373203278	1	0.5	-0.141025641025641	1_15
1	E	8	4	other	spk4_8.wav	15	3	1.45382118225	1	0.5	-0.115384615384615	1_4
1	E	6	4	other	spk4_6.wav	16	3	1.53785300255	1	0.5	-0.0897435897435898	1_4
1	E	5	4	other	spk4_5.wav	17	2	3.17691493034	1	0.5	-0.0641025641025641	1_4
1	E	2	4	other	spk4_2.wav	18	3	0.754384994507	1	0.5	-0.0384615384615384	1_4
1	E	8	15	other	spk15_8.wav	19	1	0.370566129684	1	0.5	-0.0128205128205128	1_15
1	E	7	1	self	spk1_7.wav	20	3	1.18872308731	1	-0.5	0.0128205128205128	1_1
1	E	5	24	other	spk24_5.wav	21	1	0.453571081161	1	0.5	0.0384615384615384	1_24
1	E	1	1	self	spk1_1.wav	22	3	1.41894388199	1	-0.5	0.0641025641025641	1_1
1	E	3	15	other	spk15_3.wav	23	2	1.57273101807	1	0.5	0.0897435897435898	1_15
1	E	9	4	other	spk4_9.wav	24	3	1.7067899704	1	0.5	0.115384615384615	1_4
1	E	4	4	other	spk4_4.wav	25	1	0.419821023941	1	0.5	0.141025641025641	1_4
1	E	5	15	other	spk15_5.wav	26	1	0.0687990188599	1	0.5	0.166666666666667	1_15
1	E	2	24	other	spk24_2.wav	27	3	1.73992300034	1	0.5	0.192307692307692	1_24
1	E	10	24	other	spk24_10.wav	28	3	1.58967280388	1	0.5	0.217948717948718	1_24
1	E	1	4	other	spk4_1.wav	29	3	1.03854799271	1	0.5	0.243589743589744	1_4
1	E	9	1	self	spk1_9.wav	30	1	0.470060825348	1	-0.5	0.269230769230769	1_1
1	E	4	24	other	spk24_4.wav	31	1	2.84065485001	1	0.5	0.294871794871795	1_24
1	E	4	15	other	spk15_4.wav	32	3	1.72293686867	1	0.5	0.32051282051282	1_15
1	E	3	24	other	spk24_3.wav	33	2	1.32038807869	1	0.5	0.346153846153846	1_24
1	E	3	1	self	spk1_3.wav	34	1	0.152132987976	1	-0.5	0.371794871794872	1_1
1	E	10	1	self	spk1_10.wav	35	1	0.570641994476	1	-0.5	0.397435897435897	1_1
1	E	7	15	other	spk15_7.wav	36	1	0.286797046661	1	0.5	0.423076923076923	1_15
1	E	10	15	other	spk15_10.wav	37	3	1.28924798965	1	0.5	0.448717948717949	1_15
1	E	5	1	self	spk1_5.wav	38	1	0.0859549045563	1	-0.5	0.474358974358974	1_1
1	E	8	24	other	spk24_8.wav	39	1	0.220145940781	1	0.5	0.5	1_24
10	C	4	5	other	spk5_4.wav	0	2	1.02129888535	10	0.5	-0.5	10_5
10	C	3	10	self	spk10_3.wav	1	3	1.64005112648	10	-0.5	-0.474358974358974	10_10
10	C	2	10	self	spk10_2.wav	2	2	1.33954596519	10	-0.5	-0.448717948717949	10_10
10	C	8	5	other	spk5_8.wav	3	4	1.82306098938	10	0.5	-0.423076923076923	10_5
10	C	8	13	other	spk13_8.wav	4	3	1.06931304932	10	0.5	-0.397435897435897	10_13
10	C	5	13	other	spk13_5.wav	5	5	0.869200944901	10	0.5	-0.371794871794872	10_13
10	C	6	5	other	spk5_6.wav	6	5	1.00528788567	10	0.5	-0.346153846153846	10_5
10	C	7	8	other	spk8_7.wav	7	3	1.48758602142	10	0.5	-0.32051282051282	10_8
10	C	9	10	self	spk10_9.wav	8	1	0.938136100769	10	-0.5	-0.294871794871795	10_10
10	C	7	13	other	spk13_7.wav	9	5	0.988368034363	10	0.5	-0.269230769230769	10_13
10	C	5	5	other	spk5_5.wav	10	4	0.336817979813	10	0.5	-0.243589743589744	10_5
10	C	2	8	other	spk8_2.wav	11	3	1.57236409187	10	0.5	-0.217948717948718	10_8
10	C	9	8	other	spk8_9.wav	12	2	2.94407510757	10	0.5	-0.192307692307692	10_8
10	C	7	5	other	spk5_7.wav	13	2	1.03842711449	10	0.5	-0.166666666666667	10_5
10	C	3	13	other	spk13_3.wav	14	1	1.3904709816	10	0.5	-0.141025641025641	10_13
10	C	9	5	other	spk5_9.wav	15	3	1.38913106918	10	0.5	-0.115384615384615	10_5
10	C	6	10	self	spk10_6.wav	16	4	1.32024693489	10	-0.5	-0.0897435897435898	10_10
10	C	10	5	other	spk5_10.wav	17	2	2.3085091114	10	0.5	-0.0641025641025641	10_5
10	C	6	13	other	spk13_6.wav	18	5	0.437834978104	10	0.5	-0.0384615384615384	10_13
10	C	3	5	other	spk5_3.wav	19	4	1.939057827	10	0.5	-0.0128205128205128	10_5
10	C	8	8	other	spk8_8.wav	20	2	1.25419712067	10	0.5	0.0128205128205128	10_8
10	C	4	8	other	spk8_4.wav	21	2	0.153071880341	10	0.5	0.0384615384615384	10_8
10	C	8	10	self	spk10_8.wav	22	1	0.152612924576	10	-0.5	0.0641025641025641	10_10
10	C	2	13	other	spk13_2.wav	23	1	2.15552687645	10	0.5	0.0897435897435898	10_13
10	C	1	13	other	spk13_1.wav	24	4	1.13725996017	10	0.5	0.115384615384615	10_13
10	C	10	10	self	spk10_10.wav	25	5	1.8412501812	10	-0.5	0.141025641025641	10_10
10	C	7	10	self	spk10_7.wav	26	3	1.0194580555	10	-0.5	0.166666666666667	10_10
10	C	1	5	other	spk5_1.wav	27	3	0.98724603653	10	0.5	0.192307692307692	10_5
10	C	6	8	other	spk8_6.wav	28	5	0.301356077194	10	0.5	0.217948717948718	10_8
10	C	3	8	other	spk8_3.wav	29	5	0.217432022095	10	0.5	0.243589743589744	10_8
10	C	4	10	self	spk10_4.wav	30	2	0.356238126755	10	-0.5	0.269230769230769	10_10
10	C	5	10	self	spk10_5.wav	31	2	0.9561419487	10	-0.5	0.294871794871795	10_10
10	C	4	13	other	spk13_4.wav	32	2	0.269285917282	10	0.5	0.32051282051282	10_13
10	C	2	5	other	spk5_2.wav	33	2	0.587433815002	10	0.5	0.346153846153846	10_5
10	C	5	8	other	spk8_5.wav	34	3	0.26873588562	10	0.5	0.371794871794872	10_8
10	C	9	13	other	spk13_9.wav	35	3	0.620812892914	10	0.5	0.397435897435897	10_13
10	C	10	13	other	spk13_10.wav	36	4	0.921620130539	10	0.5	0.423076923076923	10_13
10	C	1	10	self	spk10_1.wav	37	5	0.352838039398	10	-0.5	0.448717948717949	10_10
10	C	10	8	other	spk8_10.wav	38	5	1.03616094589	10	0.5	0.474358974358974	10_8
10	C	1	8	other	spk8_1.wav	39	5	0.43794298172	10	0.5	0.5	10_8
11	B	7	23	other	spk23_7.wav	0	3	2.85888314247	11	0.5	-0.5	11_23
11	B	10	23	other	spk23_10.wav	1	2	4.89624810219	11	0.5	-0.474358974358974	11_23
11	B	2	23	other	spk23_2.wav	2	2	1.92495083809	11	0.5	-0.448717948717949	11_23
11	B	3	26	other	spk26_3.wav	3	4	2.6091439724	11	0.5	-0.423076923076923	11_26
11	B	9	11	self	spk11_9.wav	4	2	6.63438796997	11	-0.5	-0.397435897435897	11_11
11	B	1	11	self	spk11_1.wav	5	5	4.99843883514	11	-0.5	-0.371794871794872	11_11
11	B	1	26	other	spk26_1.wav	6	6	4.04637098312	11	0.5	-0.346153846153846	11_26
11	B	5	18	other	spk18_5.wav	7	2	5.88401603699	11	0.5	-0.32051282051282	11_18
11	B	8	11	self	spk11_8.wav	8	2	2.80837488174	11	-0.5	-0.294871794871795	11_11
11	B	8	23	other	spk23_8.wav	9	5	2.22515010834	11	0.5	-0.269230769230769	11_23
11	B	8	18	other	spk18_8.wav	10	4	2.40654397011	11	0.5	-0.243589743589744	11_18
11	B	4	11	self	spk11_4.wav	11	2	3.82844209671	11	-0.5	-0.217948717948718	11_11
11	B	6	18	other	spk18_6.wav	12	6	2.85854697227	11	0.5	-0.192307692307692	11_18
11	B	6	23	other	spk23_6.wav	13	6	1.33905410767	11	0.5	-0.166666666666667	11_23
11	B	10	18	other	spk18_10.wav	14	3	3.37738084793	11	0.5	-0.141025641025641	11_18
11	B	2	18	other	spk18_2.wav	15	4	4.27722787857	11	0.5	-0.115384615384615	11_18
11	B	4	23	other	spk23_4.wav	16	4	1.9578268528	11	0.5	-0.0897435897435898	11_23
11	B	9	26	other	spk26_9.wav	17	4	4.14616513252	11	0.5	-0.0641025641025641	11_26
11	B	7	11	self	spk11_7.wav	18	2	2.05962395668	11	-0.5	-0.0384615384615384	11_11
11	B	5	11	self	spk11_5.wav	19	1	3.59549999237	11	-0.5	-0.0128205128205128	11_11
11	B	1	23	other	spk23_1.wav	20	3	1.68993806839	11	0.5	0.0128205128205128	11_23
11	B	7	18	other	spk18_7.wav	21	2	1.78966498375	11	0.5	0.0384615384615384	11_18
11	B	9	23	other	spk23_9.wav	22	4	2.37523388863	11	0.5	0.0641025641025641	11_23
11	B	1	18	other	spk18_1.wav	23	4	6.0502820015	11	0.5	0.0897435897435898	11_18
11	B	3	11	self	spk11_3.wav	24	1	1.58789110184	11	-0.5	0.115384615384615	11_11
11	B	6	11	self	spk11_6.wav	25	2	4.91449594498	11	-0.5	0.141025641025641	11_11
11	B	8	26	other	spk26_8.wav	26	6	2.189879179	11	0.5	0.166666666666667	11_26
11	B	4	26	other	spk26_4.wav	27	5	1.63996291161	11	0.5	0.192307692307692	11_26
11	B	5	23	other	spk23_5.wav	28	6	1.95800495148	11	0.5	0.217948717948718	11_23
11	B	4	18	other	spk18_4.wav	29	1	3.36087703705	11	0.5	0.243589743589744	11_18
11	B	9	18	other	spk18_9.wav	30	2	1.57285809517	11	0.5	0.269230769230769	11_18
11	B	3	18	other	spk18_3.wav	31	3	5.83318400383	11	0.5	0.294871794871795	11_18
11	B	5	26	other	spk26_5.wav	32	6	1.25587296486	11	0.5	0.32051282051282	11_26
11	B	3	23	other	spk23_3.wav	33	4	1.50389003754	11	0.5	0.346153846153846	11_23
11	B	6	26	other	spk26_6.wav	34	5	5.33215618134	11	0.5	0.371794871794872	11_26
11	B	2	11	self	spk11_2.wav	35	2	3.49287104607	11	-0.5	0.397435897435897	11_11
11	B	10	26	other	spk26_10.wav	36	3	3.16046285629	11	0.5	0.423076923076923	11_26
11	B	2	26	other	spk26_2.wav	37	4	1.63984894753	11	0.5	0.448717948717949	11_26
11	B	10	11	self	spk11_10.wav	38	1	3.16042685509	11	-0.5	0.474358974358974	11_11
11	B	7	26	other	spk26_7.wav	39	4	1.72342300415	11	0.5	0.5	11_26
12	D	3	12	self	spk12_3.wav	0	3	6.40162396431	12	-0.5	-0.5	12_12
12	D	9	2	other	spk2_9.wav	1	6	1.15582299232	12	0.5	-0.474358974358974	12_2
12	D	3	9	other	spk9_3.wav	2	4	2.47521305084	12	0.5	-0.448717948717949	12_9
12	D	8	2	other	spk2_8.wav	3	5	1.2560069561	12	0.5	-0.423076923076923	12_2
12	D	8	12	self	spk12_8.wav	4	2	1.2390100956	12	-0.5	-0.397435897435897	12_12
12	D	1	20	other	spk20_1.wav	5	4	3.1766898632	12	0.5	-0.371794871794872	12_20
12	D	9	20	other	spk20_9.wav	6	4	1.58784389496	12	0.5	-0.346153846153846	12_20
12	D	2	12	self	spk12_2.wav	7	2	1.08842515945	12	-0.5	-0.32051282051282	12_12
12	D	9	9	other	spk9_9.wav	8	3	6.03418707848	12	0.5	-0.294871794871795	12_9
12	D	5	12	self	spk12_5.wav	9	2	0.570706129074	12	-0.5	-0.269230769230769	12_12
12	D	5	9	other	spk9_5.wav	10	4	0.671054124832	12	0.5	-0.243589743589744	12_9
12	D	6	9	other	spk9_6.wav	11	3	1.72415995598	12	0.5	-0.217948717948718	12_9
12	D	2	20	other	spk20_2.wav	12	5	0.619238853455	12	0.5	-0.192307692307692	12_20
12	D	10	20	other	spk20_10.wav	13	6	0.988243103027	12	0.5	-0.166666666666667	12_20
12	D	7	2	other	spk2_7.wav	14	5	0.98800611496	12	0.5	-0.141025641025641	12_2
12	D	10	12	self	spk12_10.wav	15	2	1.79003500938	12	-0.5	-0.115384615384615	12_12
12	D	7	12	self	spk12_7.wav	16	2	1.9233250618	12	-0.5	-0.0897435897435898	12_12
12	D	7	20	other	spk20_7.wav	17	6	0.868925094604	12	0.5	-0.0641025641025641	12_20
12	D	8	9	other	spk9_8.wav	18	4	2.22516489029	12	0.5	-0.0384615384615384	12_9
12	D	10	2	other	spk2_10.wav	19	5	0.704868078232	12	0.5	-0.0128205128205128	12_2
12	D	5	20	other	spk20_5.wav	20	5	0.369733810425	12	0.5	0.0128205128205128	12_20
12	D	1	12	self	spk12_1.wav	21	2	0.986906051636	12	-0.5	0.0384615384615384	12_12
12	D	4	9	other	spk9_4.wav	22	4	2.35756492615	12	0.5	0.0641025641025641	12_9
12	D	2	2	other	spk2_2.wav	23	6	3.82630610466	12	0.5	0.0897435897435898	12_2
12	D	3	20	other	spk20_3.wav	24	4	0.855072975159	12	0.5	0.115384615384615	12_20
12	D	3	2	other	spk2_3.wav	25	5	0.136714935303	12	0.5	0.141025641025641	12_2
12	D	2	9	other	spk9_2.wav	26	3	2.30716109276	12	0.5	0.166666666666667	12_9
12	D	4	2	other	spk2_4.wav	27	6	0.921788930893	12	0.5	0.192307692307692	12_2
12	D	1	2	other	spk2_1.wav	28	6	1.05368590355	12	0.5	0.217948717948718	12_2
12	D	4	12	self	spk12_4.wav	29	1	1.08672690392	12	-0.5	0.243589743589744	12_12
12	D	7	9	other	spk9_7.wav	30	4	1.90729999542	12	0.5	0.269230769230769	12_9
12	D	9	12	self	spk12_9.wav	31	3	1.82244801521	12	-0.5	0.294871794871795	12_12
12	D	5	2	other	spk2_5.wav	32	5	0.0353488922119	12	0.5	0.32051282051282	12_2
12	D	8	20	other	spk20_8.wav	33	2	4.83093500137	12	0.5	0.346153846153846	12_20
12	D	4	20	other	spk20_4.wav	34	3	1.58758306503	12	0.5	0.371794871794872	12_20
12	D	6	12	self	spk12_6.wav	35	2	2.87599897385	12	-0.5	0.397435897435897	12_12
12	D	6	20	other	spk20_6.wav	36	5	2.6588871479	12	0.5	0.423076923076923	12_20
12	D	6	2	other	spk2_6.wav	37	6	1.2053399086	12	0.5	0.448717948717949	12_2
12	D	1	9	other	spk9_1.wav	38	3	1.55689787865	12	0.5	0.474358974358974	12_9
12	D	10	9	other	spk9_10.wav	39	2	0.619756937027	12	0.5	0.5	12_9
13	C	10	13	self	spk13_10.wav	0	3	4.01209402084	13	-0.5	-0.5	13_13
13	C	9	10	other	spk10_9.wav	1	4	3.49314498901	13	0.5	-0.474358974358974	13_10
13	C	2	13	self	spk13_2.wav	2	2	1.6068418026	13	-0.5	-0.448717948717949	13_13
13	C	6	13	self	spk13_6.wav	3	1	1.5230948925	13	-0.5	-0.423076923076923	13_13
13	C	8	5	other	spk5_8.wav	4	4	2.72582197189	13	0.5	-0.397435897435897	13_5
13	C	5	8	other	spk8_5.wav	5	4	3.32638120651	13	0.5	-0.371794871794872	13_8
13	C	5	5	other	spk5_5.wav	6	4	3.01027202606	13	0.5	-0.346153846153846	13_5
13	C	4	10	other	spk10_4.wav	7	3	2.6258559227	13	0.5	-0.32051282051282	13_10
13	C	7	8	other	spk8_7.wav	8	5	2.79310011864	13	0.5	-0.294871794871795	13_8
13	C	6	5	other	spk5_6.wav	9	4	1.47406291962	13	0.5	-0.269230769230769	13_5
13	C	1	5	other	spk5_1.wav	10	5	2.55841016769	13	0.5	-0.243589743589744	13_5
13	C	3	5	other	spk5_3.wav	11	4	3.30968689919	13	0.5	-0.217948717948718	13_5
13	C	3	10	other	spk10_3.wav	12	3	0.886868953705	13	0.5	-0.192307692307692	13_10
13	C	6	10	other	spk10_6.wav	13	4	0.971848964691	13	0.5	-0.166666666666667	13_10
13	C	8	8	other	spk8_8.wav	14	2	2.45680189133	13	0.5	-0.141025641025641	13_8
13	C	1	13	self	spk13_1.wav	15	1	1.34042286873	13	-0.5	-0.115384615384615	13_13
13	C	4	5	other	spk5_4.wav	16	3	1.43663692474	13	0.5	-0.0897435897435898	13_5
13	C	9	13	self	spk13_9.wav	17	2	0.753786087036	13	-0.5	-0.0641025641025641	13_13
13	C	10	10	other	spk10_10.wav	18	1	2.24028205872	13	0.5	-0.0384615384615384	13_10
13	C	8	13	self	spk13_8.wav	19	2	1.67295885086	13	-0.5	-0.0128205128205128	13_13
13	C	7	5	other	spk5_7.wav	20	4	2.67523694038	13	0.5	0.0128205128205128	13_5
13	C	9	8	other	spk8_9.wav	21	3	1.67268490791	13	0.5	0.0384615384615384	13_8
13	C	1	10	other	spk10_1.wav	22	1	1.43739795685	13	0.5	0.0641025641025641	13_10
13	C	3	8	other	spk8_3.wav	23	2	1.37326216698	13	0.5	0.0897435897435898	13_8
13	C	2	10	other	spk10_2.wav	24	3	2.65626192093	13	0.5	0.115384615384615	13_10
13	C	10	5	other	spk5_10.wav	25	3	2.52519917488	13	0.5	0.141025641025641	13_5
13	C	9	5	other	spk5_9.wav	26	4	2.47325396538	13	0.5	0.166666666666667	13_5
13	C	3	13	self	spk13_3.wav	27	1	2.24043083191	13	-0.5	0.192307692307692	13_13
13	C	5	10	other	spk10_5.wav	28	2	2.09007000923	13	0.5	0.217948717948718	13_10
13	C	2	8	other	spk8_2.wav	29	4	0.456575870514	13	0.5	0.243589743589744	13_8
13	C	2	5	other	spk5_2.wav	30	3	0.60410284996	13	0.5	0.269230769230769	13_5
13	C	10	8	other	spk8_10.wav	31	2	2.32278704643	13	0.5	0.294871794871795	13_8
13	C	8	10	other	spk10_8.wav	32	3	0.418719053268	13	0.5	0.32051282051282	13_10
13	C	7	13	self	spk13_7.wav	33	2	2.43965291977	13	-0.5	0.346153846153846	13_13
13	C	7	10	other	spk10_7.wav	34	4	1.50611495972	13	0.5	0.371794871794872	13_10
13	C	1	8	other	spk8_1.wav	35	3	1.78993606567	13	0.5	0.397435897435897	13_8
13	C	6	8	other	spk8_6.wav	36	3	1.84121417999	13	0.5	0.423076923076923	13_8
13	C	4	13	self	spk13_4.wav	37	2	2.10753011703	13	-0.5	0.448717948717949	13_13
13	C	5	13	self	spk13_5.wav	38	1	1.55613803864	13	-0.5	0.474358974358974	13_13
13	C	4	8	other	spk8_4.wav	39	4	0.670827150345	13	0.5	0.5	13_8
15	E	1	24	other	spk24_1.wav	0	3	4.19361186028	15	0.5	-0.5	15_24
15	E	5	24	other	spk24_5.wav	1	3	1.79038095474	15	0.5	-0.474358974358974	15_24
15	E	3	1	other	spk1_3.wav	2	6	3.67871403694	15	0.5	-0.448717948717949	15_1
15	E	9	4	other	spk4_9.wav	3	4	7.92284297943	15	0.5	-0.423076923076923	15_4
15	E	8	15	self	spk15_8.wav	4	3	3.37815308571	15	-0.5	-0.397435897435897	15_15
15	E	9	24	other	spk24_9.wav	5	3	1.47265386581	15	0.5	-0.371794871794872	15_24
15	E	4	24	other	spk24_4.wav	6	3	8.44000411034	15	0.5	-0.346153846153846	15_24
15	E	6	1	other	spk1_6.wav	7	6	1.21967077255	15	0.5	-0.32051282051282	15_1
15	E	3	24	other	spk24_3.wav	8	3	1.22309803963	15	0.5	-0.294871794871795	15_24
15	E	1	4	other	spk4_1.wav	9	5	2.97609710693	15	0.5	-0.269230769230769	15_4
15	E	6	15	self	spk15_6.wav	10	3	0.969236850739	15	-0.5	-0.243589743589744	15_15
15	E	10	15	self	spk15_10.wav	11	3	1.53958082199	15	-0.5	-0.217948717948718	15_15
15	E	10	1	other	spk1_10.wav	12	4	7.07061696053	15	0.5	-0.192307692307692	15_1
15	E	2	4	other	spk4_2.wav	13	5	1.82442092896	15	0.5	-0.166666666666667	15_4
15	E	7	15	self	spk15_7.wav	14	2	2.52452898026	15	-0.5	-0.141025641025641	15_15
15	E	5	4	other	spk4_5.wav	15	5	3.81147694588	15	0.5	-0.115384615384615	15_4
15	E	1	1	other	spk1_1.wav	16	3	2.50866103172	15	0.5	-0.0897435897435898	15_1
15	E	7	1	other	spk1_7.wav	17	6	2.24301195145	15	0.5	-0.0641025641025641	15_1
15	E	2	24	other	spk24_2.wav	18	4	6.48480010033	15	0.5	-0.0384615384615384	15_24
15	E	3	15	self	spk15_3.wav	19	2	1.75691199303	15	-0.5	-0.0128205128205128	15_15
15	E	9	15	self	spk15_9.wav	20	2	3.01024508476	15	-0.5	0.0128205128205128	15_15
15	E	6	24	other	spk24_6.wav	21	3	2.97692894936	15	0.5	0.0384615384615384	15_24
15	E	1	15	self	spk15_1.wav	22	2	4.27796697617	15	-0.5	0.0641025641025641	15_15
15	E	4	4	other	spk4_4.wav	23	5	2.25839781761	15	0.5	0.0897435897435898	15_4
15	E	9	1	other	spk1_9.wav	24	5	0.770998001099	15	0.5	0.115384615384615	15_1
15	E	5	15	self	spk15_5.wav	25	2	1.05568623543	15	-0.5	0.141025641025641	15_15
15	E	10	24	other	spk24_10.wav	26	4	4.8475830555	15	0.5	0.166666666666667	15_24
15	E	8	24	other	spk24_8.wav	27	4	3.99553608894	15	0.5	0.192307692307692	15_24
15	E	7	24	other	spk24_7.wav	28	4	4.64632081985	15	0.5	0.217948717948718	15_24
15	E	10	4	other	spk4_10.wav	29	2	2.09040904045	15	0.5	0.243589743589744	15_4
15	E	3	4	other	spk4_3.wav	30	5	2.55921387672	15	0.5	0.269230769230769	15_4
15	E	4	15	self	spk15_4.wav	31	2	3.12521195412	15	-0.5	0.294871794871795	15_15
15	E	8	4	other	spk4_8.wav	32	6	1.0048828125	15	0.5	0.32051282051282	15_4
15	E	5	1	other	spk1_5.wav	33	3	3.09390497208	15	0.5	0.346153846153846	15_1
15	E	6	4	other	spk4_6.wav	34	5	0.703675031662	15	0.5	0.371794871794872	15_4
15	E	2	1	other	spk1_2.wav	35	4	2.50851297379	15	0.5	0.397435897435897	15_1
15	E	8	1	other	spk1_8.wav	36	5	0.78568983078	15	0.5	0.423076923076923	15_1
15	E	7	4	other	spk4_7.wav	37	4	2.22389817238	15	0.5	0.448717948717949	15_4
15	E	2	15	self	spk15_2.wav	38	2	1.10655093193	15	-0.5	0.474358974358974	15_15
15	E	4	1	other	spk1_4.wav	39	5	1.2531671524	15	0.5	0.5	15_1
16	FALSE	5	6	other	spk6_5.wav	0	5	1.85710406303	16	0.5	-0.5	16_6
16	FALSE	10	19	other	spk19_10.wav	1	3	2.39214992523	16	0.5	-0.474358974358974	16_19
16	FALSE	1	3	other	spk3_1.wav	2	5	1.47316193581	16	0.5	-0.448717948717949	16_3
16	FALSE	4	6	other	spk6_4.wav	3	3	1.67313599586	16	0.5	-0.423076923076923	16_6
16	FALSE	2	3	other	spk3_2.wav	4	3	3.07613301277	16	0.5	-0.397435897435897	16_3
16	FALSE	9	19	other	spk19_9.wav	5	2	0.770702123642	16	0.5	-0.371794871794872	16_19
16	FALSE	2	19	other	spk19_2.wav	6	4	1.30499315262	16	0.5	-0.346153846153846	16_19
16	FALSE	10	16	self	spk16_10.wav	7	1	0.369740009308	16	-0.5	-0.32051282051282	16_16
16	FALSE	6	19	other	spk19_6.wav	8	1	1.38885807991	16	0.5	-0.294871794871795	16_19
16	FALSE	3	3	other	spk3_3.wav	9	2	0.603178977966	16	0.5	-0.269230769230769	16_3
16	FALSE	1	16	self	spk16_1.wav	10	1	0.670649051666	16	-0.5	-0.243589743589744	16_16
16	FALSE	2	16	self	spk16_2.wav	11	1	0.587641000748	16	-0.5	-0.217948717948718	16_16
16	FALSE	4	16	self	spk16_4.wav	12	1	0.30185008049	16	-0.5	-0.192307692307692	16_16
16	FALSE	7	19	other	spk19_7.wav	13	3	2.09101390839	16	0.5	-0.166666666666667	16_19
16	FALSE	7	6	other	spk6_7.wav	14	4	1.57390499115	16	0.5	-0.141025641025641	16_6
16	FALSE	2	6	other	spk6_2.wav	15	6	0.754823923111	16	0.5	-0.115384615384615	16_6
16	FALSE	10	6	other	spk6_10.wav	16	3	2.02170014381	16	0.5	-0.0897435897435898	16_6
16	FALSE	3	16	self	spk16_3.wav	17	1	0.0526230335236	16	-0.5	-0.0641025641025641	16_16
16	FALSE	10	3	other	spk3_10.wav	18	3	1.55376696587	16	0.5	-0.0384615384615384	16_3
16	FALSE	9	3	other	spk3_9.wav	19	2	1.65582489967	16	0.5	-0.0128205128205128	16_3
16	FALSE	7	3	other	spk3_7.wav	20	2	2.72498893738	16	0.5	0.0128205128205128	16_3
16	FALSE	9	6	other	spk6_9.wav	21	4	1.0369310379	16	0.5	0.0384615384615384	16_6
16	FALSE	3	6	other	spk6_3.wav	22	3	2.02437090874	16	0.5	0.0641025641025641	16_6
16	FALSE	5	16	self	spk16_5.wav	23	1	0.353487014771	16	-0.5	0.0897435897435898	16_16
16	FALSE	6	6	other	spk6_6.wav	24	6	1.8068459034	16	0.5	0.115384615384615	16_6
16	FALSE	6	16	self	spk16_6.wav	25	3	1.42231297493	16	-0.5	0.141025641025641	16_16
16	FALSE	3	19	other	spk19_3.wav	26	2	1.95747208595	16	0.5	0.166666666666667	16_19
16	FALSE	8	19	other	spk19_8.wav	27	1	1.17015814781	16	0.5	0.192307692307692	16_19
16	FALSE	1	19	other	spk19_1.wav	28	2	1.48912787437	16	0.5	0.217948717948718	16_19
16	FALSE	4	3	other	spk3_4.wav	29	4	1.85701417923	16	0.5	0.243589743589744	16_3
16	FALSE	9	16	self	spk16_9.wav	30	1	1.67364192009	16	-0.5	0.269230769230769	16_16
16	FALSE	8	6	other	spk6_8.wav	31	4	0.770726203918	16	0.5	0.294871794871795	16_6
16	FALSE	4	19	other	spk19_4.wav	32	3	0.988647937775	16	0.5	0.32051282051282	16_19
16	FALSE	6	3	other	spk3_6.wav	33	3	3.06003093719	16	0.5	0.346153846153846	16_3
16	FALSE	8	3	other	spk3_8.wav	34	2	1.58946609497	16	0.5	0.371794871794872	16_3
16	FALSE	7	16	self	spk16_7.wav	35	1	0.353257894516	16	-0.5	0.397435897435897	16_16
16	FALSE	8	16	self	spk16_8.wav	36	1	0.437045097351	16	-0.5	0.423076923076923	16_16
16	FALSE	5	19	other	spk19_5.wav	37	3	0.336759090424	16	0.5	0.448717948717949	16_19
16	FALSE	1	6	other	spk6_1.wav	38	6	1.0213701725	16	0.5	0.474358974358974	16_6
16	FALSE	5	3	other	spk3_5.wav	39	4	0.905258893967	16	0.5	0.5	16_3
17	A	9	7	other	spk7_9.wav	0	6	0.854567050934	17	0.5	-0.5	17_7
17	A	8	7	other	spk7_8.wav	1	4	2.39141607285	17	0.5	-0.474358974358974	17_7
17	A	8	17	self	spk17_8.wav	2	1	1.50639390945	17	-0.5	-0.448717948717949	17_17
